Tempo(s)	Deformação(mm)	Força(N)
207.23 	0.019511 	21140 
207.73 	0.019511 	21140 
208.23 	0.019511 	20974 
208.73 	0.019404 	20974 
209.23 	0.019511 	21140 
209.73 	0.019511 	21140 
210.23 	0.019511 	21140 
210.73 	0.019511 	20974 
211.23 	0.019511 	21140 
211.73 	0.019511 	21140 
212.23 	0.019511 	21140 
212.73 	0.019511 	21306 
213.23 	0.019404 	21140 
213.73 	0.019404 	21140 
214.23 	0.019404 	21140 
214.73 	0.019404 	20974 
215.23 	0.019404 	21140 
215.73 	0.019511 	21306 
216.23 	0.019404 	21306 
216.73 	0.019404 	21140 
217.23 	0.019404 	20974 
217.73 	0.019404 	21140 
218.23 	0.019404 	21140 
218.73 	0.019404 	21306 
219.23 	0.019511 	21140 
219.73 	0.019404 	21306 
220.23 	0.019404 	21140 
220.73 	0.019404 	21140 
221.23 	0.019404 	21140 
221.73 	0.019404 	21140 
222.23 	0.019511 	21306 
222.73 	0.019404 	21306 
223.23 	0.019511 	21140 
223.73 	0.019404 	21140 
224.23 	0.019298 	21140 
224.73 	0.019298 	21140 
225.23 	0.019404 	21140 
225.73 	0.019404 	21140 
226.23 	0.019298 	21140 
226.73 	0.019298 	21140 
227.23 	0.019298 	21140 
227.73 	0.019298 	21140 
228.23 	0.019404 	21306 
228.73 	0.019298 	21306 
229.23 	0.019298 	21140 
229.73 	0.019298 	21140 
230.23 	0.019298 	21140 
230.73 	0.019298 	21140 
231.23 	0.019298 	21140 
231.73 	0.019298 	20974 
232.23 	0.019298 	21140 
232.73 	0.019298 	21140 
233.23 	0.019298 	21306 
233.73 	0.019298 	21306 
234.23 	0.019298 	21140 
234.73 	0.019191 	21140 
235.23 	0.019298 	21140 
235.73 	0.019298 	21140 
236.23 	0.019298 	21140 
236.73 	0.019191 	21140 
237.23 	0.019191 	21140 
237.73 	0.019298 	21140 
238.23 	0.019191 	21140 
238.73 	0.019191 	21140 
239.23 	0.019191 	21306 
239.73 	0.019191 	21140 
240.23 	0.019191 	21140 
240.73 	0.019191 	21140 
241.23 	0.018978 	20807 
241.73 	0.018658 	20474 
242.23 	0.018338 	19975 
242.63 	0.017912 	19475 
243.13 	0.017592 	18976 
243.62 	0.017166 	18643 
244.07 	0.016739 	18144 
244.52 	0.016313 	17644 
244.98 	0.015886 	17145 
245.48 	0.015673 	16646 
245.95 	0.015246 	16313 
246.45 	0.015033 	15980 
246.90 	0.014607 	15480 
247.32 	0.014180 	15148 
247.67 	0.013754 	14648 
248.00 	0.013327 	14315 
248.37 	0.012901 	13816 
248.75 	0.012474 	13317 
249.17 	0.012048 	12984 
249.58 	0.011621 	12484 
250.00 	0.011195 	11985 
250.42 	0.010768 	11652 
250.80 	0.010342 	11153 
251.25 	0.0099155 	10653 
251.67 	0.0094890 	10320 
252.07 	0.0090625 	9987.4 
252.43 	0.0087427 	9321.6 
252.73 	0.0083162 	8988.7 
253.13 	0.0078897 	8822.2 
253.52 	0.0074633 	8322.8 
253.93 	0.0070368 	8156.4 
254.15 	0.0068236 	7490.6 
254.52 	0.0063971 	7490.6 
254.85 	0.0060772 	6824.7 
255.10 	0.0056508 	6824.7 
255.52 	0.0052243 	6158.9 
255.93 	0.0047978 	5826.0 
256.28 	0.0043713 	5493.1 
256.65 	0.0039449 	5326.6 
257.07 	0.0035184 	4827.2 
257.47 	0.0030919 	4494.3 
257.85 	0.0026655 	4161.4 
258.25 	0.0022390 	3828.5 
258.65 	0.0018125 	3495.6 
259.05 	0.0013860 	3162.7 
259.52 	0.00095956 	2663.3 
260.00 	0.00053309 	2496.9 
260.50 	0.00031985 	2330.4 
261.00 	0.00010662 	2330.4 
261.50 	0.00010662 	2163.9 
262.00 	0.00000 	2163.9 
262.50 	-0.0001068 	1997.5 
263.00 	-0.0002136 	1997.5 
263.50 	-0.0003204 	1997.5 
264.00 	-0.0004273 	1997.5 
264.50 	-0.0005341 	1831.0 
265.00 	-0.0005341 	1664.6 
265.50 	-0.0006409 	1664.6 
266.00 	-0.0007478 	1664.6 
266.50 	-0.0007478 	1498.1 
267.00 	-0.0008546 	1498.1 
267.50 	-0.0008546 	1498.1 
268.00 	-0.0008546 	1498.1 
268.50 	-0.0008546 	1498.1 
269.00 	-0.0009614 	1498.1 
269.50 	-0.0009614 	1331.7 
270.00 	-0.0009614 	1331.7 
270.50 	-0.0009614 	1331.7 
271.00 	-0.0010683 	1498.1 
271.50 	-0.0010683 	1331.7 
272.00 	-0.0010683 	1165.2 
272.50 	-0.0010683 	1165.2 
273.00 	-0.0010683 	1331.7 
273.50 	-0.0010683 	1165.2 
274.00 	-0.0010683 	1165.2 
274.50 	-0.0011751 	1165.2 
275.00 	-0.0011751 	1165.2 
275.50 	-0.0011751 	1331.7 
276.00 	-0.0011751 	1165.2 
276.50 	-0.0011751 	1331.7 
277.00 	-0.0011751 	1165.2 
277.50 	-0.0011751 	1165.2 
278.00 	-0.0011751 	1165.2 
278.50 	-0.0011751 	1165.2 
279.00 	-0.0010683 	1165.2 
279.50 	-0.0011751 	1165.2 
280.00 	-0.0011751 	1165.2 
280.50 	-0.0011751 	1165.2 
281.00 	-0.0011751 	1165.2 
281.50 	-0.0011751 	1165.2 
282.00 	-0.0011751 	1331.7 
282.50 	-0.0011751 	1165.2 
283.00 	-0.0011751 	1165.2 
283.50 	-0.0011751 	1165.2 
284.00 	-0.0011751 	1165.2 
284.50 	-0.0011751 	1165.2 
285.00 	-0.0011751 	1165.2 
285.50 	-0.0011751 	1165.2 
286.00 	-0.0011751 	1331.7 
286.50 	-0.0012820 	1165.2 
287.00 	-0.0011751 	1165.2 
287.50 	-0.0011751 	1165.2 
288.00 	-0.0011751 	1165.2 
288.50 	-0.0011751 	1165.2 
289.00 	-0.0011751 	1165.2 
289.50 	-0.0011751 	1165.2 
290.00 	-0.0012820 	1165.2 
290.50 	-0.0011751 	1165.2 
291.00 	-0.0011751 	1165.2 
291.50 	-0.0011751 	1165.2 
292.00 	-0.0012820 	1165.2 
292.50 	-0.0012820 	1165.2 
293.00 	-0.0011751 	1165.2 
293.50 	-0.0012820 	1165.2 
294.00 	-0.0011751 	1165.2 
294.50 	-0.0011751 	1165.2 
295.00 	-0.0011751 	1165.2 
295.50 	-0.0012820 	1165.2 
296.00 	-0.0011751 	1165.2 
296.50 	-0.0011751 	1165.2 
297.00 	-0.0011751 	1165.2 
297.50 	-0.0012820 	1165.2 
298.00 	-0.0012820 	1165.2 
298.50 	-0.0012820 	1165.2 
299.00 	-0.0012820 	1165.2 
299.50 	-0.0012820 	1165.2 
300.00 	-0.0012820 	1165.2 
300.50 	-0.0012820 	1165.2 
301.00 	-0.0012820 	1165.2 
301.50 	-0.0012820 	1165.2 
302.00 	-0.0012820 	1165.2 
302.50 	-0.0012820 	1165.2 
303.00 	-0.0012820 	1165.2 
303.50 	-0.0012820 	1165.2 
304.00 	-0.0012820 	1165.2 
304.50 	-0.0012820 	1165.2 
305.00 	-0.0013888 	1165.2 
305.50 	-0.0012820 	1165.2 
306.00 	-0.0013888 	1331.7 
306.50 	-0.0012820 	1165.2 
307.00 	-0.0012820 	1165.2 
307.50 	-0.0011751 	1165.2 
308.00 	-0.0012820 	1165.2 
308.50 	-0.0012820 	1165.2 
309.00 	-0.0012820 	1165.2 
309.50 	-0.0012820 	1165.2 
310.00 	-0.0012820 	1165.2 
310.50 	-0.0012820 	1165.2 
311.00 	-0.0013888 	1165.2 
311.50 	-0.0012820 	1331.7 
312.00 	-0.0013888 	1165.2 
312.50 	-0.0013888 	1165.2 
313.00 	-0.0012820 	1165.2 
313.50 	-0.0012820 	1165.2 
314.00 	-0.0013888 	1165.2 
314.50 	-0.0013888 	1165.2 
315.00 	-0.0012820 	1165.2 
315.50 	-0.0013888 	1165.2 
316.00 	-0.0013888 	1331.7 
316.50 	-0.0013888 	1165.2 
317.00 	-0.0012820 	1165.2 
317.50 	-0.0013888 	1165.2 
318.00 	-0.0012820 	1165.2 
318.50 	-0.0013888 	1165.2 
319.00 	-0.0014956 	1165.2 
319.50 	-0.0013888 	1331.7 
320.00 	-0.0013888 	1165.2 
320.50 	-0.0013888 	1165.2 
321.00 	-0.0013888 	1165.2 
321.50 	-0.0013888 	1331.7 
322.00 	-0.0013888 	1165.2 
322.50 	-0.0013888 	1165.2 
323.00 	-0.0013888 	1498.1 
323.50 	-0.0013888 	1664.6 
324.00 	-0.0012820 	1664.6 
324.50 	-0.0013888 	1831.0 
325.00 	-0.0011751 	1997.5 
325.50 	-0.0008546 	2330.4 
325.75 	-0.0004273 	2663.3 
326.08 	0.00000 	2996.2 
326.38 	0.00042647 	3329.1 
326.75 	0.00085294 	3662.0 
327.25 	0.0011728 	3995.0 
327.75 	0.0013860 	4161.4 
328.18 	0.0017059 	4827.2 
328.45 	0.0021324 	4993.7 
328.75 	0.0025588 	5493.1 
329.07 	0.0029853 	5826.0 
329.33 	0.0034118 	6491.8 
329.62 	0.0038383 	6658.3 
329.93 	0.0042647 	7157.6 
330.20 	0.0046912 	7490.6 
330.50 	0.0051177 	8156.4 
330.80 	0.0055441 	8322.8 
331.10 	0.0059706 	8822.2 
331.37 	0.0063971 	9321.6 
331.63 	0.0068236 	9654.5 
331.93 	0.0072500 	9820.9 
332.18 	0.0075699 	10487 
332.50 	0.0079964 	10653 
332.85 	0.0084228 	10986 
333.18 	0.0087427 	11652 
333.47 	0.0091692 	11985 
333.85 	0.0095956 	12318 
334.25 	0.010022 	12651 
334.60 	0.010449 	13150 
335.00 	0.010875 	13483 
335.45 	0.011302 	13982 
335.95 	0.011728 	14315 
336.45 	0.012048 	14815 
336.90 	0.012474 	15148 
337.35 	0.012901 	15647 
337.65 	0.013327 	16146 
337.95 	0.013754 	16479 
338.30 	0.014180 	16979 
338.65 	0.014607 	17478 
339.03 	0.015033 	17977 
339.42 	0.015460 	18310 
339.83 	0.015886 	18810 
340.20 	0.016313 	19143 
340.63 	0.016632 	19808 
340.95 	0.017059 	19975 
341.38 	0.017485 	20474 
341.88 	0.017805 	20807 
342.38 	0.018018 	20807 
342.88 	0.018232 	20974 
343.38 	0.018338 	21140 
343.88 	0.018552 	21140 
344.38 	0.018658 	21140 
344.88 	0.018658 	21140 
345.38 	0.018552 	21140 
345.88 	0.018552 	21140 
346.38 	0.018552 	20974 
346.88 	0.018658 	21140 
347.38 	0.018658 	21140 
347.88 	0.018658 	21140 
348.38 	0.018552 	21140 
348.88 	0.018552 	20974 
349.38 	0.018552 	20974 
349.88 	0.018658 	21140 
350.38 	0.018658 	21140 
350.88 	0.018658 	21140 
351.38 	0.018658 	21140 
351.88 	0.018552 	21140 
352.38 	0.018658 	21140 
352.88 	0.018658 	21140 
353.38 	0.018658 	21140 
353.88 	0.018658 	21140 
354.38 	0.018552 	21140 
354.88 	0.018658 	21140 
355.38 	0.018658 	21140 
355.88 	0.018658 	21140 
356.38 	0.018658 	21140 
356.88 	0.018658 	21140 
357.38 	0.018658 	21140 
357.88 	0.018658 	21140 
358.38 	0.018658 	21140 
358.88 	0.018658 	21140 
359.38 	0.018658 	21140 
359.88 	0.018552 	21140 
360.38 	0.018552 	21140 
360.88 	0.018658 	21140 
361.38 	0.018658 	21140 
361.88 	0.018658 	21140 
362.38 	0.018658 	21140 
362.88 	0.018552 	21140 
363.38 	0.018552 	21140 
363.88 	0.018658 	21140 
364.38 	0.018658 	21140 
364.88 	0.018658 	21140 
365.38 	0.018658 	21140 
365.88 	0.018658 	21140 
366.38 	0.018658 	21140 
366.88 	0.018658 	21306 
367.38 	0.018658 	21140 
367.88 	0.018658 	21140 
368.38 	0.018552 	21140 
368.88 	0.018552 	21140 
369.38 	0.018552 	20974 
369.88 	0.018658 	21140 
370.38 	0.018658 	21140 
370.88 	0.018658 	21306 
371.38 	0.018552 	21140 
371.88 	0.018552 	21140 
