Tempo(s)	Deformação(mm)	Força(N)
253.70 	0.0038383 	18643 
254.20 	0.0036250 	18310 
254.70 	0.0036250 	17811 
255.20 	0.0035184 	17478 
255.70 	0.0034118 	16979 
256.05 	0.0033052 	16313 
256.50 	0.0030919 	15647 
257.00 	0.0028787 	15314 
257.38 	0.0027721 	14648 
257.88 	0.0026655 	14315 
258.30 	0.0025588 	13649 
258.80 	0.0024522 	13317 
259.23 	0.0023456 	12651 
259.73 	0.0022390 	12151 
260.23 	0.0021324 	11818 
260.67 	0.0020257 	11153 
261.17 	0.0019191 	10820 
261.67 	0.0018125 	10320 
262.17 	0.0017059 	9987.4 
262.45 	0.0015993 	9321.6 
262.95 	0.0015993 	9155.1 
263.33 	0.0014927 	8489.3 
263.83 	0.0013860 	7989.9 
264.33 	0.0012794 	7657.0 
264.80 	0.0011728 	6991.2 
265.30 	0.0010662 	6658.3 
265.80 	0.0010662 	6158.9 
266.30 	0.00095956 	5659.5 
266.80 	0.00085294 	5493.1 
267.30 	0.00074633 	4993.7 
267.80 	0.00074633 	4660.8 
268.30 	0.00063971 	4161.4 
268.80 	0.00053309 	3828.5 
269.30 	0.00053309 	3495.6 
269.80 	0.00042647 	3162.7 
270.30 	0.00042647 	3162.7 
270.80 	0.00042647 	2996.2 
271.30 	0.00042647 	3329.1 
271.80 	0.00042647 	3329.1 
272.30 	0.00042647 	2996.2 
272.80 	0.00042647 	2663.3 
273.30 	0.00031985 	1997.5 
273.80 	0.00021324 	1831.0 
274.30 	0.00010662 	1664.6 
274.80 	0.00010662 	1498.1 
275.30 	0.00010662 	1498.1 
275.80 	0.00000 	1331.7 
276.30 	0.00010662 	1165.2 
276.80 	0.00000 	1165.2 
277.30 	0.00000 	1165.2 
277.80 	0.00000 	1165.2 
278.30 	-0.0001068 	1165.2 
278.80 	-0.0001068 	998.74 
279.30 	-0.0001068 	1165.2 
279.80 	0.00000 	1165.2 
280.30 	0.00000 	1165.2 
280.80 	0.00000 	1165.2 
281.30 	0.00000 	1165.2 
281.80 	0.00000 	1165.2 
282.30 	-0.0001068 	1165.2 
282.80 	-0.0001068 	1165.2 
283.30 	0.00000 	1165.2 
283.80 	0.00000 	1165.2 
284.30 	-0.0001068 	1331.7 
284.80 	-0.0001068 	1165.2 
285.30 	-0.0001068 	1165.2 
285.80 	-0.0001068 	1165.2 
286.30 	-0.0001068 	1331.7 
286.80 	-0.0001068 	1331.7 
287.30 	-0.0001068 	1165.2 
287.80 	-0.0001068 	1165.2 
288.30 	-0.0001068 	1165.2 
288.80 	-0.0001068 	1165.2 
289.30 	-0.0001068 	1165.2 
289.80 	-0.0001068 	1165.2 
290.30 	-0.0001068 	1165.2 
290.80 	-0.0001068 	1165.2 
291.30 	-0.0001068 	1165.2 
291.80 	-0.0001068 	1165.2 
292.30 	-0.0001068 	1165.2 
292.80 	-0.0002136 	1165.2 
293.30 	-0.0002136 	1165.2 
293.80 	-0.0001068 	1165.2 
294.30 	-0.0001068 	1165.2 
294.80 	-0.0001068 	1331.7 
295.30 	-0.0001068 	1331.7 
295.80 	-0.0001068 	1165.2 
296.30 	-0.0001068 	1165.2 
296.80 	-0.0002136 	1165.2 
297.30 	-0.0002136 	1331.7 
297.80 	-0.0002136 	1165.2 
298.30 	-0.0001068 	1165.2 
298.80 	-0.0001068 	1165.2 
299.30 	-0.0001068 	1165.2 
299.80 	-0.0001068 	1165.2 
300.30 	-0.0002136 	1165.2 
300.80 	-0.0002136 	1165.2 
301.30 	-0.0002136 	1165.2 
301.80 	-0.0001068 	1165.2 
302.30 	-0.0001068 	1165.2 
302.80 	-0.0002136 	1165.2 
303.30 	-0.0002136 	1331.7 
303.80 	-0.0002136 	1165.2 
304.30 	-0.0002136 	1165.2 
304.80 	-0.0002136 	1165.2 
305.30 	-0.0002136 	1165.2 
305.80 	-0.0002136 	1165.2 
306.30 	-0.0002136 	1165.2 
306.80 	-0.0002136 	998.74 
307.30 	-0.0002136 	1165.2 
307.80 	-0.0002136 	1165.2 
308.30 	-0.0002136 	1165.2 
308.80 	-0.0002136 	1165.2 
309.30 	-0.0002136 	998.74 
309.80 	-0.0002136 	1165.2 
310.30 	-0.0002136 	1165.2 
310.80 	-0.0002136 	1165.2 
311.30 	-0.0002136 	1165.2 
311.80 	-0.0003204 	1165.2 
312.30 	-0.0002136 	1165.2 
312.80 	-0.0003204 	1165.2 
313.30 	-0.0002136 	1165.2 
313.80 	-0.0002136 	1165.2 
314.30 	-0.0002136 	1165.2 
314.80 	-0.0002136 	1165.2 
315.30 	-0.0002136 	1165.2 
315.80 	-0.0002136 	1165.2 
316.30 	-0.0003204 	1165.2 
316.80 	-0.0002136 	1165.2 
317.30 	-0.0002136 	1331.7 
317.80 	-0.0002136 	1165.2 
318.30 	-0.0002136 	1165.2 
318.80 	-0.0002136 	1165.2 
319.30 	-0.0002136 	1165.2 
319.80 	-0.0002136 	1165.2 
320.30 	-0.0002136 	1165.2 
320.80 	-0.0002136 	1165.2 
321.30 	-0.0002136 	1165.2 
321.80 	-0.0002136 	1165.2 
322.30 	-0.0002136 	1165.2 
322.80 	-0.0002136 	1165.2 
323.30 	-0.0002136 	1165.2 
323.80 	-0.0002136 	1165.2 
324.30 	-0.0002136 	1165.2 
324.80 	-0.0002136 	1165.2 
325.30 	-0.0002136 	1165.2 
325.80 	-0.0002136 	1165.2 
326.30 	-0.0003204 	1165.2 
326.80 	-0.0002136 	1165.2 
327.30 	-0.0002136 	1165.2 
327.80 	-0.0002136 	1165.2 
328.30 	-0.0003204 	1165.2 
328.80 	-0.0002136 	1165.2 
329.30 	-0.0002136 	1165.2 
329.80 	-0.0003204 	1165.2 
330.30 	-0.0003204 	1165.2 
330.80 	-0.0002136 	1165.2 
331.30 	-0.0002136 	1165.2 
331.80 	-0.0003204 	1165.2 
332.30 	-0.0003204 	1165.2 
332.80 	-0.0003204 	1165.2 
333.30 	-0.0003204 	1165.2 
333.80 	-0.0002136 	1498.1 
334.30 	-0.0002136 	1831.0 
334.80 	0.00000 	2330.4 
335.30 	0.00000 	2829.8 
335.80 	0.00010662 	3329.1 
336.30 	0.00021324 	3828.5 
336.80 	0.00031985 	4161.4 
337.30 	0.00031985 	4494.3 
337.80 	0.00042647 	4827.2 
338.30 	0.00053309 	5160.2 
338.80 	0.00063971 	5326.6 
339.30 	0.00053309 	5493.1 
339.80 	0.00063971 	5992.4 
340.30 	0.00074633 	6158.9 
340.80 	0.00085294 	6491.8 
340.98 	0.00085294 	7157.6 
341.40 	0.00095956 	7823.5 
341.87 	0.0010662 	8489.3 
342.22 	0.0012794 	9155.1 
342.58 	0.0012794 	9820.9 
342.92 	0.0013860 	10487 
343.42 	0.0015993 	10986 
343.75 	0.0015993 	11652 
344.25 	0.0018125 	11818 
344.43 	0.0018125 	12484 
344.93 	0.0019191 	12984 
345.43 	0.0020257 	13483 
345.93 	0.0021324 	13982 
346.40 	0.0022390 	14648 
346.90 	0.0023456 	14981 
347.40 	0.0023456 	15480 
347.90 	0.0025588 	15813 
348.40 	0.0026655 	16313 
348.90 	0.0026655 	16646 
349.30 	0.0028787 	17312 
349.78 	0.0030919 	17977 
350.25 	0.0030919 	18643 
350.75 	0.0031985 	19143 
351.20 	0.0033052 	19808 
351.70 	0.0035184 	20308 
352.20 	0.0035184 	20807 
352.70 	0.0037316 	21306 
353.20 	0.0038383 	21806 
353.70 	0.0039449 	22305 
354.18 	0.0040515 	22971 
354.68 	0.0041581 	22971 
355.18 	0.0041581 	23137 
355.68 	0.0041581 	23137 
356.18 	0.0040515 	23304 
356.68 	0.0041581 	23304 
357.18 	0.0041581 	23304 
357.68 	0.0041581 	23137 
358.18 	0.0041581 	23304 
358.68 	0.0041581 	23304 
359.18 	0.0041581 	23304 
359.68 	0.0041581 	23470 
360.18 	0.0041581 	23304 
360.68 	0.0040515 	23304 
361.18 	0.0041581 	23137 
361.68 	0.0040515 	23304 
362.18 	0.0041581 	23304 
362.68 	0.0041581 	23304 
363.18 	0.0040515 	23304 
363.68 	0.0041581 	23137 
364.18 	0.0040515 	23470 
364.68 	0.0041581 	23304 
365.18 	0.0040515 	23304 
365.68 	0.0041581 	23137 
366.18 	0.0041581 	23304 
366.68 	0.0041581 	23304 
367.18 	0.0041581 	23304 
367.68 	0.0041581 	23304 
368.18 	0.0040515 	23304 
368.68 	0.0041581 	23470 
369.18 	0.0040515 	23304 
369.68 	0.0041581 	23304 
370.18 	0.0040515 	23304 
370.68 	0.0041581 	23137 
371.18 	0.0040515 	23304 
371.68 	0.0040515 	23304 
372.18 	0.0041581 	23137 
372.68 	0.0040515 	23304 
373.18 	0.0041581 	23470 
373.68 	0.0041581 	23304 
374.18 	0.0041581 	23304 
374.68 	0.0040515 	23304 
375.18 	0.0041581 	23137 
375.68 	0.0041581 	23470 
376.18 	0.0040515 	23304 
376.68 	0.0041581 	23304 
377.18 	0.0040515 	23304 
377.68 	0.0041581 	23470 
378.18 	0.0041581 	23470 
378.68 	0.0041581 	23304 
379.18 	0.0040515 	23137 
379.68 	0.0040515 	23137 
380.18 	0.0041581 	23470 
380.68 	0.0040515 	23470 
381.18 	0.0041581 	23304 
381.68 	0.0040515 	23137 
382.18 	0.0040515 	23137 
382.68 	0.0040515 	23304 
383.18 	0.0040515 	23304 
383.68 	0.0041581 	23304 
384.18 	0.0040515 	23137 
384.68 	0.0040515 	23304 
385.18 	0.0040515 	23304 
385.68 	0.0041581 	23304 
386.18 	0.0041581 	23304 
386.68 	0.0040515 	23304 
387.18 	0.0040515 	23304 
387.68 	0.0041581 	23304 
388.18 	0.0040515 	23304 
388.68 	0.0040515 	23137 
389.18 	0.0040515 	23304 
389.68 	0.0040515 	23304 
390.18 	0.0040515 	23304 
390.68 	0.0040515 	23304 
391.18 	0.0041581 	23304 
391.68 	0.0040515 	23304 
392.18 	0.0040515 	23304 
392.68 	0.0040515 	23470 
393.18 	0.0040515 	23304 
393.68 	0.0040515 	23304 
394.18 	0.0040515 	23304 
394.68 	0.0040515 	23137 
395.18 	0.0041581 	23304 
395.68 	0.0040515 	23304 
396.18 	0.0040515 	23304 
396.68 	0.0041581 	23304 
397.18 	0.0040515 	23470 
397.68 	0.0040515 	23304 
398.18 	0.0041581 	23304 
398.68 	0.0040515 	23137 
399.18 	0.0040515 	23137 
399.68 	0.0040515 	23304 
400.18 	0.0040515 	23304 
400.68 	0.0041581 	23137 
401.18 	0.0040515 	23137 
401.68 	0.0040515 	23304 
402.18 	0.0040515 	23137 
